Sales_ID,name,year,selling_price_INR,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,cylinders,displacement,acceleration,weight,,State or Province,Region
2367,Hyundai,2010,9130000,80000,Petrol,Individual,Manual,Second_Owner,15.9 kmpl,1086,123 bhp,96.1Nm@ 3000rpm,5,5,1827,8.1,1489,,Maharashtra,West
2368,Mahindra,2012,37350000,120000,Diesel,Individual,Manual,First_Owner,10.2 kmpl,2523,279 bhp,195Nm@ 1400-2200rpm,7,8,3316,6.9,1617,,Maharashtra,West
2369,Maruti,2019,50630000,5000,Petrol,Individual,Manual,First_Owner,8.1 kmpl,1197,211 bhp,113Nm@ 4200rpm,5,8,3853,7.3,1847,,West Bengal,East
2370,Ford,2016,42745000,68609,Diesel,Dealer,Manual,First_Owner,8.0 kmpl,1498,229 bhp,204Nm@ 2000-2750rpm,5,8,3324,3.9,2452,,West Bengal,East
2371,Ford,2018,76775000,33360,Diesel,Dealer,Manual,First_Owner,24.0 kmpl,1498,63 bhp,205Nm@ 1750-3250rpm,5,3,1138,9.6,911,,Delhi,North
2372,Nissan,2019,71380000,14317,Petrol,Dealer,Manual,First_Owner,16.8 kmpl,1498,131 bhp,142Nm@ 4000rpm,5,5,1833,12.4,1422,,Maharashtra,West
2373,Ford,2012,18675000,87237,Diesel,Dealer,Manual,Second_Owner,16.5 kmpl,1399,136 bhp,160Nm@ 2000rpm,5,5,1759,6,1319,,Karnataka,South
2374,Ford,2017,41500000,62960,Diesel,Dealer,Manual,First_Owner,8.0 kmpl,1498,209 bhp,215Nm@ 1750-3000rpm,5,8,3677,10.7,2092,,Tamil Nadu,South
2376,Ford,2012,16185000,163720,Diesel,Dealer,Manual,First_Owner,12.5 kmpl,1399,149 bhp,160Nm@ 2000rpm,5,6,2778,12,1757,,Tamil Nadu,South
2377,Maruti,2012,21995000,67998,Petrol,Dealer,Manual,First_Owner,21.0 kmpl,998,61 bhp,90Nm@ 3500rpm,5,3,967,12,841,,West Bengal,East
2378,Ford,2018,53950000,20706,Diesel,Dealer,Manual,First_Owner,14.6 kmpl,1499,140 bhp,215Nm@ 1750-2500rpm,5,6,2390,10.5,1696,,Delhi,North
2380,Renault,2015,49800000,67303,Diesel,Dealer,Manual,First_Owner,20.8 kmpl,1461,89 bhp,200Nm@ 1900rpm,5,4,1495,10.2,1251,,Tamil Nadu,South
2381,Maruti,2013,28220000,79139,Petrol,Dealer,Manual,First_Owner,13.6 kmpl,1197,134 bhp,114Nm@ 4000rpm,5,5,1688,4.9,1239,,Maharashtra,West
2382,Hyundai,2014,29050000,84784,Diesel,Dealer,Manual,First_Owner,13.3 kmpl,1120,138 bhp,160Nm@ 1500-2750rpm,5,5,1711,8.1,1408,,West Bengal,East
2383,Maruti,2012,21995000,130376,Diesel,Dealer,Manual,Second_Owner,13.9 kmpl,1248,131 bhp,190Nm@ 2000rpm,5,6,2464,6.8,1521,,Karnataka,South
2384,Tata,2017,51875000,72000,Diesel,Individual,Manual,First_Owner,20.6 kmpl,2179,72 bhp,320Nm@ 1700-2700rpm,7,3,970,11.7,966,,West Bengal,East
2385,Hyundai,2008,20335000,127000,Diesel,Individual,Manual,Second_Owner,13.6 kmpl,1493,111 bhp,"24@ 1,900-2,750(kgm@ rpm)",5,5,1935,6.7,1228,,Karnataka,South
2386,Maruti,2014,32785000,120000,Diesel,Individual,Manual,First_Owner,13.7 kmpl,1248,177 bhp,190Nm@ 2000rpm,5,6,2591,10.9,1489,,West Bengal,East
2388,Hyundai,2014,40670000,100000,Diesel,Individual,Manual,First_Owner,22.8 kmpl,1120,64 bhp,180.4Nm@ 1750-2500rpm,5,3,1042,9.7,888,,West Bengal,East
2390,Maruti,2018,79265000,40000,Diesel,Individual,Manual,First_Owner,10.5 kmpl,1248,171 bhp,200Nm@ 1750rpm,7,6,2332,5.8,1612,,West Bengal,East
2391,Maruti,2013,43575000,110000,Diesel,Individual,Manual,First_Owner,22.4 kmpl,1248,73 bhp,190Nm@ 2000rpm,5,3,1163,9.2,876,,Karnataka,South
2392,Tata,2017,45650000,30000,Petrol,Individual,Manual,First_Owner,8.7 kmpl,1199,233 bhp,114Nm@ 3500rpm,5,8,3577,10.5,2022,,Karnataka,South
2393,Tata,2014,16600000,120000,Diesel,Individual,Manual,Second_Owner,21.8 kmpl,1405,63 bhp,135.4Nm@ 2500rpm,5,3,1085,8.8,975,,West Bengal,East
2394,Ford,2017,41500000,15000,Petrol,Individual,Manual,First_Owner,20.6 kmpl,1196,94 bhp,112Nm@ 4000rpm,5,4,1434,7,1268,,Tamil Nadu,South
2395,Maruti,2016,68475000,33500,Diesel,Individual,Manual,First_Owner,8.1 kmpl,1248,221 bhp,200Nm@ 1750rpm,5,8,3383,11.7,2468,,Delhi,North
2396,Mahindra,2012,20750000,70000,Diesel,Individual,Manual,First_Owner,15.0 kmpl,1493,169 bhp,240Nm@ 1600-2800rpm,7,6,2473,12,1674,,Delhi,North
2397,Toyota,2015,49800000,10000,Petrol,Individual,Manual,First_Owner,7.0 kmpl,1197,228 bhp,104Nm@ 3100rpm,5,8,3031,5.1,2309,,Delhi,North
2398,Mahindra,2018,109975000,22053,Diesel,Individual,Manual,First_Owner,9.2 kmpl,2179,274 bhp,280Nm@ 1800-2800rpm,7,8,3814,8.1,1665,,Karnataka,South
2400,Chevrolet,2011,34445000,78432,Diesel,Individual,Manual,First_Owner,10.2 kmpl,1991,175 bhp,305Nm@ 2000rpm,5,6,2915,12,1718,,Karnataka,South
2401,Hyundai,2011,68475000,125000,Diesel,Individual,Manual,Second_Owner,11.2 kmpl,2199,138 bhp,420.7Nm@ 1800-2500rpm,7,6,2097,12.6,1524,,Tamil Nadu,South
2404,Honda,2012,25730000,50000,Petrol,Individual,Manual,Second_Owner,21.0 kmpl,1198,90 bhp,109Nm@ 4500rpm,5,4,1471,12.3,1156,,Delhi,North
2405,Tata,2017,32370000,20000,Petrol,Individual,Manual,First_Owner,13.8 kmpl,1199,151 bhp,114Nm@ 3500rpm,5,6,2874,12.4,1482,,Delhi,North
2406,Hyundai,2016,58100000,30000,Petrol,Individual,Manual,First_Owner,15.6 kmpl,1591,105 bhp,151Nm@ 4850rpm,5,5,1833,9.1,1458,,West Bengal,East
2407,Hyundai,2010,16600000,70000,Petrol,Individual,Manual,Second_Owner,17.9 kmpl,1086,101 bhp,99.04Nm@ 4500rpm,5,5,1905,8.3,1342,,Karnataka,South
2408,Toyota,2013,87150000,7200,Diesel,Individual,Manual,First_Owner,18.9 kmpl,2494,86 bhp,200Nm@ 1200-3600rpm,8,4,1540,10.5,1179,,Delhi,North
2411,Chevrolet,2013,20335000,25000,Petrol,Individual,Manual,First_Owner,24.6 kmpl,1199,65 bhp,113Nm@ 5000rpm,5,3,836,12,856,,Tamil Nadu,South
2412,Hyundai,2010,17430000,94000,Petrol,Individual,Manual,Second_Owner,21.6 kmpl,1197,59 bhp,111.8Nm@ 4000rpm,5,3,909,8.3,845,,Tamil Nadu,South
2413,Maruti,2005,4150000,90000,Petrol,Individual,Manual,Second_Owner,14.2 kmpl,1590,139 bhp,130Nm@ 3000rpm,5,5,1957,10,1460,,Delhi,North
2414,Chevrolet,2012,58100000,50000,Diesel,Individual,Automatic,Second_Owner,13.2 kmpl,2231,159 bhp,424Nm@ 2000rpm,7,6,2402,8,1511,,Karnataka,South
2415,Tata,2019,54780000,35000,Diesel,Individual,Manual,First_Owner,15.3 kmpl,1248,90 bhp,190Nm@ 1750-3000rpm,5,4,1217,7.4,1130,,Tamil Nadu,South
2416,Honda,2015,52290000,117500,Petrol,Individual,Manual,Second_Owner,24.5 kmpl,1497,62 bhp,145Nm@ 4600rpm,5,3,1044,8.3,934,,West Bengal,East
2417,Mahindra,2012,78850000,78500,Diesel,Individual,Manual,First_Owner,23.2 kmpl,2179,71 bhp,330Nm@ 1600-2800rpm,7,3,818,11.3,976,,Tamil Nadu,South
2418,Hyundai,2018,61420000,8000,Petrol,Individual,Manual,First_Owner,7.4 kmpl,1197,241 bhp,114.7Nm@ 4000rpm,5,8,3552,10.5,2305,,Maharashtra,West
2419,Ford,2017,47310000,25000,Petrol,Individual,Manual,First_Owner,13.8 kmpl,1196,132 bhp,112Nm@ 4000rpm,5,5,1947,12.2,1460,,Maharashtra,West
2420,Hyundai,2012,37350000,60000,Diesel,Individual,Manual,Third_Owner,13.6 kmpl,1582,151 bhp,259.8Nm@ 1900-2750rpm,5,6,2980,11.5,1651,,Karnataka,South
2421,Datsun,2019,32370000,10000,Petrol,Individual,Manual,First_Owner,17.4 kmpl,999,82 bhp,91Nm@ 4250rpm,5,4,1380,8.1,1066,,Delhi,North
2422,Ford,2009,14940000,70000,Petrol,Individual,Manual,Second_Owner,22.3 kmpl,1597,65 bhp,130@ 2500(kgm@ rpm),5,3,1045,13.2,884,,Karnataka,South
2423,Tata,2015,10790000,60000,Petrol,Individual,Manual,First_Owner,8.9 kmpl,624,193 bhp,51Nm@ 4000+/-500rpm,4,8,3303,9.2,1696,,Karnataka,South
2424,Honda,2006,22410000,70000,Petrol,Individual,Manual,Second_Owner,16.2 kmpl,1497,112 bhp,"12.7@ 2,700(kgm@ rpm)",5,5,1736,7.5,1485,,Karnataka,South
2425,Maruti,1997,4980000,25000,Petrol,Individual,Manual,Third_Owner,13.9 kmpl,796,106 bhp,59Nm@ 2500rpm,4,5,1902,11.7,1247,,Karnataka,South
2426,Hyundai,2006,14110000,90000,Petrol,Individual,Manual,Third_Owner,18.7 kmpl,1599,85 bhp,"14.9@ 3,000(kgm@ rpm)",5,4,1489,11.2,1045,,West Bengal,East
2427,Hyundai,2015,81256917,90000,Diesel,Individual,Manual,First_Owner,22.8 kmpl,1582,78 bhp,259.9Nm@ 1900-2750rpm,5,3,935,13,800,,West Bengal,East
2428,Tata,2018,40670000,25000,Petrol,Individual,Manual,First_Owner,16.8 kmpl,1199,81 bhp,114Nm@ 3500rpm,5,4,1464,9.2,1043,,Tamil Nadu,South
2429,Ford,2012,23240000,60000,Diesel,Individual,Manual,Second_Owner,15.3 kmpl,1498,93 bhp,204Nm@ 2000-2750rpm,5,4,1461,11.9,1212,,Maharashtra,West
2430,Tata,2018,32370000,25000,Petrol,Individual,Manual,First_Owner,9.6 kmpl,1199,290 bhp,114Nm@ 3500rpm,5,8,3862,6.7,1919,,Karnataka,South
2432,Chevrolet,2008,3735000,70000,Petrol,Individual,Manual,First_Owner,17.9 kmpl,995,117 bhp,90.3Nm@ 4200rpm,5,5,1825,6.9,1270,,Tamil Nadu,South
2433,Maruti,2016,53120000,80000,Diesel,Individual,Manual,Second_Owner,11.9 kmpl,1248,135 bhp,200Nm@ 1750rpm,7,6,2600,11.7,1587,,Maharashtra,West
2434,Mahindra,2015,53950000,110000,Diesel,Individual,Manual,Second_Owner,15.2 kmpl,2523,127 bhp,200Nm@ 1400-2200rpm,9,5,1838,12.6,1326,,Delhi,North
2435,Mahindra,2013,41500000,115717,Diesel,Individual,Manual,First_Owner,14.1 kmpl,2179,126 bhp,290Nm@ 1800-2800rpm,9,5,1996,9.9,1338,,West Bengal,East
2436,Ford,2008,7470000,110000,Diesel,Individual,Manual,Second_Owner,11.3 kmpl,1399,265 bhp,"16@ 2,000(kgm@ rpm)",5,8,3116,11.2,2290,,Maharashtra,West
2437,Tata,2014,39840000,70000,Diesel,Individual,Manual,Second_Owner,10.7 kmpl,2179,158 bhp,320Nm@ 1500-3000rpm,7,6,2824,9.2,1531,,Delhi,North
2443,Maruti,2016,45650000,55000,Diesel,Individual,Manual,First_Owner,24.4 kmpl,1248,64 bhp,190Nm@ 2000rpm,5,3,1031,9.2,810,,Maharashtra,West
2448,Maruti,2010,12450000,70000,Petrol,Individual,Manual,Second_Owner,14.7 kmpl,1061,149 bhp,84Nm@ 3500rpm,5,6,2519,7.7,1720,,West Bengal,East
2450,Maruti,2009,12450000,60000,Petrol,Individual,Manual,Second_Owner,20.8 kmpl,1061,62 bhp,84Nm@ 3500rpm,5,3,957,12.3,883,,West Bengal,East
2451,Tata,2019,103750000,100000,Diesel,Individual,Manual,First_Owner,11.5 kmpl,2179,160 bhp,400Nm@ 1750-2500rpm,7,6,2584,11.2,1686,,Tamil Nadu,South
2463,Mahindra,2013,83000000,40000,Diesel,Individual,Automatic,First_Owner,19.4 kmpl,2696,92 bhp,402Nm@ 1600-3000rpm,7,4,1247,10.7,1006,,Karnataka,South
2468,Mahindra,2016,70550000,80000,Diesel,Individual,Automatic,Second_Owner,14.2 kmpl,2179,171 bhp,330Nm@ 1600-2800rpm,7,6,2743,11,1497,,Maharashtra,West
2472,Mahindra,2013,18675000,90000,Diesel,Individual,Manual,First_Owner,11.3 kmpl,1493,231 bhp,240Nm@ 1600-2800rpm,7,8,3499,11.5,2010,,Maharashtra,West
2473,Mahindra,2015,93375000,70000,Diesel,Individual,Manual,First_Owner,24.5 kmpl,2179,62 bhp,280Nm@ 1800-2800rpm,7,3,1196,12.5,924,,Delhi,North
2474,Maruti,2009,22410000,80000,Petrol,Individual,Manual,First_Owner,14.8 kmpl,1197,128 bhp,"113Nm@ 4,500rpm",5,5,1659,8.3,1275,,West Bengal,East
2475,Maruti,2007,10790000,78000,Petrol,Individual,Manual,First_Owner,6.3 kmpl,796,212 bhp,62Nm@ 3000rpm,5,8,3769,6.1,2088,,Maharashtra,West
2476,Mahindra,2017,54780000,45000,Diesel,Individual,Manual,First_Owner,20.6 kmpl,1493,75 bhp,195Nm@ 1400-2200rpm,7,3,1095,6.8,831,,West Bengal,East
2477,Maruti,2015,19920000,50000,Petrol,Individual,Manual,Second_Owner,22.9 kmpl,998,77 bhp,90Nm@ 3500rpm,5,3,1006,10.1,884,,Maharashtra,West
2478,Maruti,2017,22825000,58000,Petrol,Individual,Manual,First_Owner,14.4 kmpl,796,112 bhp,69Nm@ 3500rpm,5,5,1727,7.4,1441,,Tamil Nadu,South
2479,Toyota,2012,62250000,120000,Diesel,Individual,Manual,First_Owner,20.3 kmpl,2494,83 bhp,20.4@ 1400-3400(kgm@ rpm),8,4,1547,11.3,1244,,Karnataka,South
2480,Chevrolet,2007,5395000,30000,Petrol,Individual,Manual,Second_Owner,9.7 kmpl,1150,230 bhp,"11.2@ 4,400(kgm@ rpm)",5,8,3289,11.3,2249,,Maharashtra,West
2481,Tata,2017,70550000,162000,Diesel,Individual,Manual,First_Owner,16.2 kmpl,2179,125 bhp,320Nm@ 1500-3000rpm,7,5,1606,9.1,1485,,West Bengal,East
2482,Maruti,2016,24900000,50000,CNG,Individual,Manual,Second_Owner,14.9 kmpl,998,108 bhp,77Nm@ 3500rpm,5,5,1871,10.7,1495,,Tamil Nadu,South
2483,Hyundai,2018,46065000,25000,Petrol,Individual,Manual,Second_Owner,15.2 kmpl,1197,85 bhp,114.7Nm@ 4000rpm,5,4,1533,13,1014,,Maharashtra,West
2484,Mahindra,2015,68475000,60000,Diesel,Individual,Manual,First_Owner,10.7 kmpl,1997,188 bhp,280Nm@ 1800-2800rpm,7,8,3729,6.3,1643,,Delhi,North
2485,Hyundai,2010,12450000,70000,LPG,Individual,Manual,Third_Owner,15.0 kmpl,1086,105 bhp,96.1Nm@ 3000rpm,5,5,1718,11.8,1461,,Karnataka,South
2486,Maruti,2009,15355000,138000,Diesel,Individual,Manual,Second_Owner,21.1 kmpl,1248,87 bhp,190Nm@ 2000rpm,5,4,1521,6,1251,,Maharashtra,West
2487,Hyundai,2010,14940000,70000,Petrol,Individual,Manual,Second_Owner,7.0 kmpl,1197,290 bhp,111.7Nm@ 4000rpm,5,8,3448,3.5,2063,,Tamil Nadu,South
2488,Maruti,2010,13280000,48000,Petrol,Individual,Manual,Second_Owner,13.9 kmpl,796,131 bhp,62Nm@ 3000rpm,5,6,2174,11.7,1784,,Delhi,North
2489,Ford,2012,41500000,110000,Diesel,Individual,Automatic,First_Owner,23.6 kmpl,2953,64 bhp,380Nm@ 2500rpm,7,3,1002,9.8,887,,Tamil Nadu,South
2490,Maruti,2014,31125000,88000,Diesel,Individual,Manual,Second_Owner,17.1 kmpl,1248,76 bhp,190Nm@ 2000rpm,5,4,1405,12.9,1227,,Tamil Nadu,South
2491,Toyota,2015,74700000,68000,Diesel,Individual,Manual,First_Owner,24.1 kmpl,2494,61 bhp,200Nm@ 1400-3400rpm,7,3,1185,8.5,818,,Delhi,North
2492,Hyundai,2017,38179917,70000,Petrol,Individual,Manual,First_Owner,14.0 kmpl,1197,132 bhp,114Nm@ 4000rpm,5,6,2715,7.1,1532,,Tamil Nadu,South
2493,Renault,2014,39840000,80000,Diesel,Individual,Manual,First_Owner,14.9 kmpl,1461,135 bhp,200Nm@ 1900rpm,5,5,1788,9.8,1245,,Delhi,North
2494,Maruti,2013,26560000,100000,Diesel,Individual,Manual,Third_Owner,13.1 kmpl,1248,111 bhp,190Nm@ 2000rpm,5,5,1849,7.8,1341,,Maharashtra,West
2495,Maruti,2013,30710000,96000,Diesel,Individual,Manual,Second_Owner,10.0 kmpl,1248,248 bhp,190Nm@ 2000rpm,5,8,3605,5.6,1661,,Delhi,North
2497,Maruti,2002,6225000,30000,Petrol,Individual,Manual,Third_Owner,20.7 kmpl,993,95 bhp,78Nm@ 4500rpm,5,4,1402,10.1,1061,,Delhi,North
2498,Maruti,2016,33200000,60000,Diesel,Individual,Manual,Third_Owner,18.7 kmpl,1248,80 bhp,190Nm@ 2000rpm,5,4,1500,9.5,1201,,Karnataka,South
2500,Maruti,2014,35275000,65000,Diesel,Individual,Manual,First_Owner,6.4 kmpl,1248,291 bhp,190Nm@ 2000rpm,5,8,3301,9.4,1697,,Delhi,North
2501,Maruti,2014,26975000,48000,Petrol,Individual,Manual,First_Owner,21.7 kmpl,998,70 bhp,90Nm@ 3500rpm,5,3,1060,10.2,815,,Delhi,North
2502,Hyundai,2016,29050000,65300,Petrol,Individual,Manual,Second_Owner,16.5 kmpl,1197,128 bhp,114Nm@ 4000rpm,5,5,1927,8.9,1352,,Maharashtra,West
2503,Hyundai,2018,49800000,40000,Petrol,Individual,Manual,First_Owner,13.6 kmpl,1197,133 bhp,114.7Nm@ 4000rpm,5,5,1693,9.3,1484,,Karnataka,South
2504,Chevrolet,2012,9960000,60000,Diesel,Individual,Manual,Second_Owner,17.2 kmpl,936,108 bhp,150Nm@ 1750rpm,5,4,1384,5.4,1068,,West Bengal,East
2508,Maruti,2006,7055000,150000,Petrol,Individual,Manual,Second_Owner,15.7 kmpl,796,87 bhp,62Nm@ 3000rpm,5,4,1318,7.8,1176,,Maharashtra,West
2509,Maruti,2019,33117000,10000,Petrol,Individual,Manual,First_Owner,11.6 kmpl,998,200 bhp,90Nm@ 3500rpm,5,8,3783,4.9,1731,,Maharashtra,West
2510,Hyundai,2014,48140000,56000,Diesel,Individual,Manual,First_Owner,12.3 kmpl,1582,176 bhp,259.9Nm@ 1900-2750rpm,5,6,2135,5.1,1674,,West Bengal,East
2511,Datsun,2017,24070000,30000,Petrol,Individual,Manual,First_Owner,21.2 kmpl,799,62 bhp,72Nm@ 4386rpm,5,3,1095,9.3,957,,Delhi,North
2518,Renault,2018,31540000,5000,Petrol,Individual,Manual,First_Owner,11.5 kmpl,999,173 bhp,91Nm@ 4250rpm,5,6,2743,5.4,1725,,Tamil Nadu,South
2519,Maruti,2010,22825000,50000,LPG,Individual,Manual,First_Owner,13.8 kmpl,998,145 bhp,77Nm@ 3500rpm,5,6,2828,4.8,1756,,Karnataka,South
2520,Maruti,2015,43160000,70000,Diesel,Individual,Manual,First_Owner,21.2 kmpl,1248,86 bhp,190Nm@ 2000rpm,5,4,1374,9.7,1181,,Tamil Nadu,South
2525,Hyundai,2015,34113000,25000,Petrol,Individual,Manual,First_Owner,21.8 kmpl,1197,106 bhp,114Nm@ 4000rpm,5,4,1477,9.4,1140,,West Bengal,East
2526,Maruti,2019,30046000,120000,CNG,Individual,Manual,Second_Owner,15.5 kmpl,1196,71 bhp,85Nm@ 3000rpm,5,4,1294,9.6,1102,,Maharashtra,West
2527,Toyota,2014,45650000,31000,Diesel,Individual,Manual,First_Owner,12.0 kmpl,1364,139 bhp,170Nm@ 1800-2400rpm,5,6,2712,11.3,1683,,Maharashtra,West
2528,Maruti,2018,38179917,70000,CNG,Individual,Manual,First_Owner,21.3 kmpl,998,79 bhp,77Nm@ 3500rpm,5,3,845,11.1,926,,Karnataka,South
2531,Maruti,2018,29714000,44000,Petrol,Individual,Manual,First_Owner,21.3 kmpl,1196,82 bhp,101Nm@ 3000rpm,7,4,1587,12.2,1164,,Maharashtra,West
2532,Toyota,2012,23074000,120000,Diesel,Individual,Manual,Second_Owner,15.2 kmpl,1364,107 bhp,170Nm@ 1800-2400rpm,5,5,1623,12.5,1488,,Maharashtra,West
2533,Fiat,2014,26560000,39395,Diesel,Individual,Manual,First_Owner,20.4 kmpl,1248,71 bhp,197Nm@ 1750rpm,5,3,937,7.8,996,,Karnataka,South
2534,Renault,2013,48140000,67000,Diesel,Individual,Manual,Second_Owner,16.6 kmpl,1461,112 bhp,240Nm@ 1850rpm,5,5,1864,6.4,1478,,Karnataka,South
2535,Honda,2019,107900000,20000,Petrol,Individual,Automatic,First_Owner,24.9 kmpl,1497,65 bhp,145Nm@ 4600rpm,5,3,820,8.6,815,,West Bengal,East
2536,Honda,2018,68475000,40000,Diesel,Individual,Manual,First_Owner,21.8 kmpl,1498,100 bhp,200Nm@ 1750rpm,5,4,1286,9.9,1133,,Maharashtra,West
2537,Toyota,2004,14110000,120000,Petrol,Individual,Manual,Second_Owner,9.4 kmpl,1794,291 bhp,"16.1@ 4,200(kgm@ rpm)",5,8,3826,3.4,1932,,Maharashtra,West
2538,Toyota,2014,141100000,80000,Diesel,Individual,Manual,Second_Owner,15.9 kmpl,2982,106 bhp,343Nm@ 1400-3400rpm,7,4,1462,12.7,1085,,West Bengal,East
2540,Mahindra,2018,87150000,15000,Diesel,Individual,Manual,First_Owner,10.6 kmpl,2179,143 bhp,330Nm@ 1600-2800rpm,7,6,2627,6.5,1742,,Delhi,North
2541,Chevrolet,2016,17430000,50000,Petrol,Individual,Manual,First_Owner,12.2 kmpl,1199,142 bhp,106.5Nm@ 4400rpm,5,6,2103,6.9,1427,,Delhi,North
2542,Mahindra,2016,103750000,30000,Diesel,Individual,Manual,First_Owner,21.1 kmpl,2179,73 bhp,280Nm@ 1800-2800rpm,7,3,849,8,867,,Delhi,North
2543,Maruti,2012,26560000,120000,Diesel,Individual,Manual,Second_Owner,11.5 kmpl,1248,141 bhp,190Nm@ 2000rpm,5,6,2955,7.7,1448,,West Bengal,East
2544,Chevrolet,2012,33200000,64000,Diesel,Individual,Manual,First_Owner,18.6 kmpl,1991,95 bhp,305Nm@ 2000rpm,5,4,1539,10.1,1149,,Maharashtra,West
2545,Maruti,2013,26560000,120000,Diesel,Individual,Manual,First_Owner,15.3 kmpl,1248,116 bhp,190Nm@ 2000rpm,5,5,1668,10.2,1201,,West Bengal,East
2546,Toyota,2012,49800000,85000,Diesel,Individual,Manual,First_Owner,19.9 kmpl,1364,105 bhp,205Nm@ 1800-2800rpm,5,4,1206,12.4,1074,,West Bengal,East
2547,Maruti,2012,22825000,50000,Petrol,Individual,Manual,First_Owner,21.7 kmpl,998,56 bhp,90Nm@ 3500rpm,5,3,994,10.8,983,,Delhi,North
2548,Maruti,2009,14110000,59000,Petrol,Individual,Manual,Second_Owner,12.9 kmpl,796,136 bhp,62Nm@ 3000rpm,5,6,2879,10.9,1624,,Tamil Nadu,South
2549,Chevrolet,2012,12865000,98000,Diesel,Individual,Manual,First_Owner,17.9 kmpl,936,115 bhp,150Nm@ 1750rpm,5,5,1964,9.6,1450,,Maharashtra,West
2553,Renault,2015,51460000,140000,Diesel,Individual,Manual,Second_Owner,10.3 kmpl,1461,286 bhp,200Nm@ 1900rpm,5,8,3047,9.1,2431,,Delhi,North
2554,Hyundai,2017,43990000,50000,Petrol,Individual,Manual,First_Owner,15.3 kmpl,1197,107 bhp,113.75nm@ 4000rpm,5,5,1640,10.1,1381,,Tamil Nadu,South
2555,Toyota,2015,45650000,40000,Diesel,Individual,Manual,First_Owner,15.1 kmpl,1364,113 bhp,170Nm@ 1800-2400rpm,5,5,1956,7.1,1408,,Tamil Nadu,South
2556,Honda,2014,49800000,90000,Diesel,Individual,Manual,First_Owner,17.0 kmpl,1498,98 bhp,200Nm@ 1750rpm,5,4,1477,5.4,1226,,Karnataka,South
2557,Mahindra,2014,53867000,117000,Diesel,Individual,Manual,Third_Owner,8.5 kmpl,2179,228 bhp,330Nm@ 1600-2800rpm,7,8,3753,9.8,1618,,Maharashtra,West
2558,Honda,2014,51875000,90000,Diesel,Individual,Manual,First_Owner,22.6 kmpl,1498,62 bhp,200Nm@ 1750rpm,5,3,1014,8.5,825,,Tamil Nadu,South
2559,Chevrolet,2010,10375000,70000,Petrol,Individual,Manual,First_Owner,24.1 kmpl,995,73 bhp,90.3Nm@ 4200rpm,5,3,1095,12.7,819,,Delhi,North
2560,Chevrolet,2009,25315000,230000,Diesel,Individual,Manual,Second_Owner,17.1 kmpl,2499,132 bhp,171Nm@ 1800rpm,9,5,1995,6.9,1352,,Karnataka,South
2561,Maruti,2010,23655000,155000,Petrol,Individual,Manual,Second_Owner,17.7 kmpl,1586,108 bhp,145Nm@ 4100rpm,5,5,1603,12,1481,,Maharashtra,West
2562,Tata,2015,49800000,60000,Diesel,Individual,Manual,Second_Owner,10.4 kmpl,2179,136 bhp,320Nm@ 1750-2700rpm,5,6,2219,6.3,1498,,West Bengal,East
2563,Mahindra,2016,35358000,110000,Petrol,Individual,Manual,First_Owner,9.4 kmpl,1198,188 bhp,115Nm@ 3500-3600rpm,6,8,3031,4.9,2039,,Delhi,North
2564,Tata,2010,14940000,120000,Diesel,Individual,Manual,First_Owner,13.9 kmpl,1405,118 bhp,135Nm@ 2500rpm,5,5,1951,8,1401,,Tamil Nadu,South
2565,Hyundai,2011,33200000,100000,Diesel,Individual,Manual,Second_Owner,14.6 kmpl,1582,158 bhp,259.8Nm@ 1900-2750rpm,5,6,2908,5.5,1795,,Tamil Nadu,South
2566,Chevrolet,2010,9960000,40000,Petrol,Individual,Manual,Second_Owner,6.5 kmpl,1199,265 bhp,108Nm@ 4400rpm,5,8,3476,8.6,2154,,Delhi,North
2567,Tata,2012,24900000,110000,Diesel,Individual,Manual,Second_Owner,21.5 kmpl,1248,56 bhp,200Nm@ 1750-3000rpm,5,3,991,9.5,960,,Tamil Nadu,South
2568,Maruti,2011,15770000,92500,Petrol,Individual,Manual,Second_Owner,11.3 kmpl,998,175 bhp,90Nm@ 3500rpm,5,6,2157,6.6,1734,,Karnataka,South
2569,Maruti,2017,25730000,20000,Petrol,Individual,Manual,First_Owner,8.0 kmpl,796,208 bhp,69Nm@ 3500rpm,5,8,3113,4.9,2067,,Maharashtra,West
2570,Renault,2019,31540000,15000,Petrol,Individual,Manual,First_Owner,11.8 kmpl,799,146 bhp,72Nm@ 4386rpm,5,6,2308,8.6,1716,,Karnataka,South
2571,Mahindra,2019,61420000,14000,Diesel,Individual,Manual,First_Owner,15.9 kmpl,1493,123 bhp,195Nm@ 1400-2200rpm,7,5,1963,5.3,1492,,Tamil Nadu,South
2572,Datsun,2016,21580000,35000,Petrol,Individual,Manual,First_Owner,16.9 kmpl,799,73 bhp,72Nm@ 4386rpm,5,4,1277,8.9,1201,,West Bengal,East
2573,Maruti,2017,26560000,32000,Petrol,Individual,Manual,Second_Owner,22.9 kmpl,998,76 bhp,90Nm@ 3500rpm,5,3,874,9.7,985,,Maharashtra,West
2574,Maruti,2013,17513000,90000,CNG,Individual,Manual,First_Owner,16.3 kmpl,998,112 bhp,77Nm@ 3500rpm,5,5,1921,11.1,1345,,Maharashtra,West
